"query_id","subject_id","identity","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","evalue","bit_score","BLAST_asignation","sample_id","nReads","Lago","Domain_(MIDORI_asignation)","Phylum","Class","Order","Family","Genus","Species","000a","0sample_id","0nReads","0Lago","domain","kingdom","phylum","class","order","family","genus","species"
"0647d1483592d23a7a9846ebcae0b177efe80b8e","gi|1850781582|gb|CP054177.1|","97,222",36,1,0,48,83,3028619,3028584,"0,0000772","62,1","Bacillus subtilis strain JCL16 chromosome, complete genome","V020",2,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",2,"Nicaragua","Bacteria","","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis"
"06529e4cfd36de3d7034e7cc9f8cbe168d5fc68d","gi|651208804|gb|KJ128439.1|","99,361",313,2,0,1,313,336,648,"4,95E-157","568","Capros aper voucher NRM:46390 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","V095",17,"Apoyo","Eukaryota_2759","Chordata_7711","Actinopteri_186623","Caproiformes_2024527","Caproidae_31098","Capros_206099","Capros_aper_206100","wat?m","23V095",17,"Apoyo","Eukaryota","Metazoa","Chordata","Actinopteri","Caproiformes","Caproidae","Capros","Capros aper"
"06566bb5d953e3f0380156ac6fd3f4844cc924a0","gi|1839956608|gb|CP053087.1|","100",29,0,0,168,196,2583049,2583021,"0,01","54,7","Halomonas sp. TA6 chromosome","Ni5",3,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",3,"Nicaragua","Bacteria","","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. TA6"
"06cec10676f50080b9bb46b175c106da13249f83","gi|1168054551|gb|KY555145.1|","100",40,0,0,167,206,150543,150504,"8,16E-09","75","Caulobacter phage Ccr29, complete genome","V019",11,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V019",11,"Asososca León","Viruses","Heunggongvirae","Uroviricota","Caudoviricetes","","","Shapirovirus","Caulobacter phage Ccr29"
"06de6e278099faa888a8a709c600fb9f617998ea","gi|2524352013|emb|OY072335.1|","100",36,0,0,165,200,21654,21689,"0,0000013","67,6","Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1","AL6",3,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",3,"Asososca León","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Severe acute respiratory syndrome-related coronavirus"
"0709f26d4d5dfd6468a9e978ac73bba696183528","gi|326485629|gb|JF304492.1|","97,059",34,1,0,280,313,636,669,"0,001","58,4","Natsushima bifurcata voucher MB29-000186 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","Ma2s",16,"Masaya","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",16,"Masaya","Eukaryota","Metazoa","Annelida","Polychaeta","Phyllodocida","Nautiliniellidae","Natsushima","Natsushima bifurcata"
"07533ec83e938bae9d59055bf37c899f6153aa7f","gi|2108120707|gb|CP070733.1|","97,5",40,1,0,84,123,109798,109759,"0,000000362","69,4","MAG: Proteobacteria bacterium isolate bin408 chromosome","Ni5",7,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",7,"Nicaragua","Bacteria","","Pseudomonadota","","","","","Pseudomonadota bacterium"
"07954465fd3968e4a303d42eafd78cf523debff8","gi|1839127525|gb|MT010933.1|","99,681",313,1,0,1,313,15581,15893,"1,06E-158","573","Fusarium oxysporum culture CBS:130302 strain CBS 130302 mitochondrion, complete genome","AL6",37,"Asososca León","Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125","Nectriaceae_110618","Fusarium_5506",NA,"soil","21AL6",37,"Asososca León","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"07b42b9cc7520391168ba437dfd36f8110ed1da6","gi|1037339381|gb|CP013557.1|","97,143",35,1,0,166,200,2710228,2710194,"0,000218","60,2","Rhizobium phaseoli strain N841 chromosome, complete genome","Xi",7,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Xi",7,"Xiloá","Bacteria","","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium phaseoli"
"07c6c32cef69f0418ee33788e75aee557c9b52f4","gi|2082146069|gb|MW982530.1|","96,154",52,2,0,265,316,607,658,"6,14E-12","86,1","Eldonnia kayaensis voucher USNM:ENT:01586308 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","V019",6,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F109A",4,"Apoyo","Eukaryota","Metazoa","Arthropoda","Arachnida","Araneae","Linyphiidae","Eldonnia","Eldonnia kayaensis"
"07cae02d7f86790069a89727f8e1ccadbc9ffb82","gi|320564703|gb|HQ944338.1|","100",316,0,0,1,316,346,661,"4,96E-162","584","Brachionus caudatus voucher CTM0048 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Brachionus caudatus voucher CTM0069 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","21F107B",208,"Managua","Eukaryota_2759","Rotifera_10190","Eurotatoria_2816136","Ploima_84394","Brachionidae_10193","Brachionus_10194","Brachionus_caudatus_575211","wat5m","21F107B",208,"Managua","Eukaryota","Metazoa","Rotifera","Eurotatoria","Ploima","Brachionidae","Brachionus","Brachionus caudatus"
"086ebb2a412721ff2fbfb0ebbdbb3b4af5e6f4fc","gi|2165837707|emb|OV197600.1|","100",39,0,0,2,40,81,119,"2,94E-08","73,1","Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1","Ma2s",3,"Masaya","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",3,"Masaya","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Severe acute respiratory syndrome-related coronavirus"
"08a783af6ccdc5ba060247d4c1a6941e13b91d65","gi|1052441815|gb|KR889598.1|","100",31,0,0,12,42,316,346,"0,000784","58,4","Trichogrammatidae sp. BOLD-2016 voucher BIOUG00836-A11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Trichogrammatidae sp. BIOUG20389-D08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Trichogrammatidae sp. BIOUG21071-A03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","V037",5,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",5,"Xiloá","Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Trichogrammatidae","","Trichogrammatidae sp. BOLD-2016"
"08ca2ef408a4e17db11cebb17c54a81aa55758b6","gi|373841366|gb|JN991379.1|","97,561",41,1,0,84,124,422,462,"0,000000172","71,3","Pristimantis librarius voucher QCAZ 25852 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","21F105A",42,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat10m","21F108B",22,"Xiloá","Eukaryota","Metazoa","Chordata","Amphibia","Anura","Strabomantidae","Pristimantis","Pristimantis librarius"
"08e5119728d01522f12e3b6f01bcc47a49933cd9","gi|2609626117|gb|CP137057.1|","99,2",125,1,0,90,214,2936930,2936806,"2,33E-54","226","Acinetobacter soli strain SNUBHAB0075 chromosome, complete genome","V073",43,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",43,"Xiloá","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter soli"
"08e993f325c60c72bc3c479a105dee9e9c10b709","gi|1811456649|gb|CP046595.1|","99,515",206,1,0,1,206,2040664,2040459,"1,97E-99","375","Acinetobacter indicus strain FS42-2 chromosome, complete genome","V019",6,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V019",6,"Asososca León","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter indicus"
"094e846459e7b45945969c57bce89428135fb61e","gi|50981688|gb|AY661366.1|","97,059",34,1,0,148,181,2,35,"0,000218","60,2","Pteroglossus torquatus isolate Pto3778 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","Ma2s",4,"Masaya","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",4,"Masaya","Eukaryota","Metazoa","Chordata","Aves","Piciformes","Ramphastidae","Pteroglossus","Pteroglossus torquatus"
"096a415e603ee939f70327930ccd8cb0b8e65231","gi|2165837707|emb|OV197600.1|","100",39,0,0,169,207,119,81,"2,97E-08","73,1","Severe acute respiratory syndrome coronavirus 2 genome assembly, chromosome: 1","A2",17,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21A2",17,"Apoyo","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Severe acute respiratory syndrome-related coronavirus"
"09c0d2409e18b1448fa05d927118051e5d787d40","gi|209976962|dbj|AB236393.1|","96,875",32,0,1,137,168,322,352,"0,036","52,8","Stenopsyche marmorata CO-I gene for cytochrome oxidase subunit I, partial cds, Japan: Miyagi","A2",5,"Apoyo","Eukaryota_2759","Chordata_7711",NA,NA,NA,NA,NA,"soil","21A2",5,"Apoyo","Eukaryota","Metazoa","Arthropoda","Insecta","Trichoptera","Stenopsychidae","Stenopsyche","Stenopsyche marmorata"
"09d43257ab0ba30caef2c79e5ce8df4f5531b41b","gi|685042177|emb|LN590702.1|","100",32,0,0,1,32,6762526,6762495,"0,000218","60,2","Cyprinus carpio genome assembly common carp genome, scaffold: LG50, chromosome: 50","V020",11,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",11,"Nicaragua","Eukaryota","Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio"
"09f7d5f8bc14ec8fb20fcc523b3ed8bcaba4f10a","gi|2328843592|gb|CP110790.1|","97,143",35,1,0,101,135,4505254,4505220,"0,000252","60,2","Yersinia massiliensis strain SCPM-O-B-8026 (C-146) chromosome, complete genome","V020",7,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",7,"Nicaragua","Bacteria","","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia massiliensis"
"0a18144bcde6d33c535ea912a47f8a7fdcb60b72","gi|2273363842|gb|CP101134.1|","97,479",119,3,0,123,241,430898,431016,"1,19E-47","204","Sphingobacterium sp. LZ7M1 chromosome, complete genome","V089",2,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",2,"Apoyo","Bacteria","","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium sp. LZ7M1"
"0a1b42209497be144be087221dd5e6cf2dd4257f","gi|2724824343|gb|PP746557.1|","99,497",199,1,0,2,200,29326,29524,"1,48E-95","363","Choricystis parasitica culture SAG:17.98 mitochondrion, complete genome","V037",6,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",6,"Xiloá","Eukaryota","Viridiplantae","Chlorophyta","Trebouxiophyceae","","","Choricystis","Choricystis parasitica"
"0a488af74c9328564e97bb1ba87370c5bc71e025","gi|1231743971|emb|LT906468.1|","96,341",246,9,0,1,246,858821,859066,"3,11E-108","405","Sphingobacterium mizutaii strain NCTC12149 genome assembly, chromosome: 1","V073",3,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat?m","23V073",3,"Xiloá","Bacteria","","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium mizutaii"
"0a5889b1c48371c2e5557b6b91ff63951daf601d","gi|2694688407|dbj|LC801471.1|","97,125",313,9,0,1,313,390,702,"2,33E-145","529","Lepista saeva NBRC7717 mitochondrial DNA, complete genome","Ni5",12,"Nicaragua","Eukaryota_2759","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Clitocybaceae_2982168",NA,NA,"soil","21Ni5",12,"Nicaragua","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clitocybaceae","Lepista","Lepista saeva"
"0a5c3acc5b896a229ce3c4f2a294dfd6ccd51406","gi|2136515367|gb|CP085874.1|","100",29,0,0,122,150,5408150,5408122,"0,017","54,7","Brevibacillus sp. HD3.3A chromosome, complete genome","AL6",269,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",269,"Asososca León","Bacteria","","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus sp. HD3.3A"
"0a68db064977c92aecc698199f0cd108553b5228","gi|2076208838|emb|OU452311.1|","100",28,0,0,102,129,792835,792808,"0,062","52,8","Pterostichus madidus genome assembly, chromosome: X","AL6",165,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",165,"Asososca León","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Carabidae","Pterostichus","Pterostichus madidus"
"0a73a9252a0c80d0b045e6883dd17f206f98b9af","gi|2288544007|gb|OM982843.1|","100",313,0,0,1,313,372,684,"2,29E-160","579","Albugo candida isolate 2021030460 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Albugo candida isolate 2021030461 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","Ma2s",53,"Masaya","Eukaryota_2759","Oomycota_4762","class_Albuginales_370421","Albuginales_370421","Albuginaceae_65355","Albugo_65356","Albugo_candida_65357","soil","21Ma2s",53,"Masaya","Eukaryota","","Oomycota","","Albuginales","Albuginaceae","Albugo","Albugo candida"
"0a8d0af36a2c592a4a15f48c34926043dac76734","gi|2385117760|gb|CP075424.1|","97,059",34,1,0,132,165,386721,386754,"0,001","58,4","Borreliella garinii strain PStg chromosome, complete genome","Ni5",7,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ni5",7,"Nicaragua","Bacteria","","Spirochaetota","Spirochaetia","Spirochaetales","Borreliaceae","Borreliella","Borreliella garinii"
"0a94ee69ceb85a51680c8209f35b027a19c89a95","gi|2635632557|gb|CP137882.1|","99,042",313,3,0,1,313,18120,17808,"2,3E-155","562","Rhodotorula mucilaginosa strain GDMCC2.30 mitochondrion, complete genome","21F105A",40,"Xiloá","Eukaryota_2759","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696","Rhodotorula_5533","Rhodotorula_mucilaginosa_5537","wat10m","21F114A",10,"Masaya","Eukaryota","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula mucilaginosa"
"0ab6ac5f41c23b6c166a6aeaa6b4b95e43f187e4","gi|1968803520|dbj|AP024451.1|","98,382",309,5,0,1,309,18085,18393,"8,34E-150","544","Aspergillus puulaauensis MK2 mitochondrial DNA, complete genome","V089",41,"Apoyo","Eukaryota_2759","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042","Aspergillaceae_1131492","Aspergillus_5052","Aspergillus_puulaauensis_1220207","wat??m","23V089",41,"Apoyo","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus puulaauensis"
"0ae56928803d3aeb8b8d5a57e616f967a0ffc123","gi|1134946078|gb|CP015615.1|","99,653",288,1,0,3,290,692128,692415,"7,7E-145","527","Acinetobacter schindleri strain ACE, complete genome","V037",2,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",2,"Xiloá","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter schindleri"
"0aedd579530dc5cc4eaff02af9ad23c33e8a5ab0","gi|2645831584|gb|CP141284.1|","98,052",308,6,0,1,308,1249117,1248810,"1,37E-147","536","Acinetobacter junii strain H1 chromosome, complete genome","V089",19,"Apoyo","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V089",19,"Apoyo","Bacteria","","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii"
"0af5ebe4ade6a8c90ce807e74c50449e71c8f9f5","gi|1939125524|gb|MN217865.1|","100",28,0,0,165,192,717,744,"0,036","52,8","Pelargonium tetragonum cytochrome c oxidase subunit 1 (cox1) gene, complete cds; mitochondrial","V016",12,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",12,"Asososca León","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Geraniales","Geraniaceae","Pelargonium","Pelargonium tetragonum"
"0afa9f2e8bd27ecb65e45d4c7fec5f092b5bd4ad","gi|685042176|emb|LN590701.1|","100",30,0,0,171,200,10841431,10841460,"0,003","56,5","Cyprinus carpio genome assembly common carp genome, scaffold: LG1, chromosome: 1","Ni5",2,"Nicaragua","Eukaryota_2759","Chordata_7711",NA,NA,NA,NA,NA,"soil","21Ni5",2,"Nicaragua","Eukaryota","Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio"
"0b0201c2784ae8557245cdbda9fc1bb3620f9542","gi|2589337683|ref|NC_077250.1|","96,486",313,11,0,1,313,2922,2610,"5,05E-142","518","Pseudocercospora fuligena mitochondrion, complete genome<>Pseudocercospora fuligena mitochondrion, complete genome","V095",11,"Apoyo","Eukaryota_2759","Ascomycota_4890","Dothideomycetes_147541","Mycosphaerellales_2726947","Mycosphaerellaceae_93133","Pseudocercospora_131324","Pseudocercospora_fuligena_685502","wat?m","23V095",11,"Apoyo","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Pseudocercospora","Pseudocercospora fuligena"
"0b4448fd97a0d8ae556b86ae9c6dfb1ab0771e28","gi|218138604|gb|FJ501246.1|","99,681",313,1,0,1,313,297,609,"1,06E-158","573","Hypocrea jecorina voucher DAOM 2320480.1 COI gene, partial sequence; mitochondrial or numt","Ni5",9,"Nicaragua","Eukaryota_2759","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125","Hypocreaceae_5129","Trichoderma_5543",NA,"soil","21Ni5",9,"Nicaragua","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma reesei"
"0b5ad2b1dc58a2d1f1c69f0b2f6d0eb54be29a5b","gi|1828969700|gb|MT299924.1|","96,604",265,7,2,1,264,309,572,"4,09E-118","438","Polyarthra vulgaris isolate P14_11 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","21F114A",200,"Masaya","Eukaryota_2759","Rotifera_10190","Eurotatoria_2816136","Ploima_84394","Synchaetidae_204743","Polyarthra_360692","Polyarthra_vulgaris_1492280","wat10m","21F114B",15,"Masaya","Eukaryota","Metazoa","Rotifera","Eurotatoria","Ploima","Synchaetidae","Polyarthra","Polyarthra vulgaris"
"0bb5fbb7ad7259a9477751f5367daf4bcb894d93","gi|9957440|gb|AF178447.1|","99,681",313,1,0,1,313,50,362,"1,06E-158","573","Aspergillus niger strain 245 cytochrome oxidase subunit 1 (cox1) gene, partial cds; mitochondrial gene for mitochondrial product","Ni5",59,"Nicaragua","Eukaryota_2759","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042","Aspergillaceae_1131492","Aspergillus_5052","Aspergillus_luchuensis_1069201","soil","21Ni5",59,"Nicaragua","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus niger"
"0be07e8b3f2eb609131b73e05ed188c8401c184f","gi|320172533|gb|HQ379410.1|","100",312,0,0,1,312,347,658,"8,19E-160","577","Axinella infundibuliformis voucher BELUM<GBR>:Mc4438 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","21F111A",2,"Masaya","Eukaryota_2759","Porifera_6040","Demospongiae_6042","Axinellida_1779152","Axinellidae_45118","Axinella_12958","Axinella_infundibuliformis_798307","wat1m","21F111A",2,"Masaya","Eukaryota","Metazoa","Porifera","Demospongiae","Axinellida","Axinellidae","Axinella","Axinella infundibuliformis"
"0be433e9d3abfc892c883a03d77a53a12fd0c3dc","gi|76881875|gb|CP000127.1|","100",28,0,0,141,168,3441719,3441692,"0,036","52,8","Nitrosococcus oceani ATCC 19707, complete genome","21F112A",9,"Managua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat0m","21F112A",9,"Managua","Bacteria","","Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Nitrosococcus","Nitrosococcus oceani"
"0be985a141ce51dbb5b756f2bb2fe98aa20915a0","gi|1037285832|gb|CP013522.1|","100",28,0,0,171,198,2690295,2690268,"0,036","52,8","Rhizobium phaseoli strain R744 chromosome, complete genome","V016",8,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",8,"Asososca León","Bacteria","","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium phaseoli"
"0c0e9411365c92da1091d19856fbbedd586d4753","gi|2063789765|emb|OU342437.1|","96,875",32,1,0,69,100,13557727,13557758,"0,013","54,7","Carcina quercana genome assembly, chromosome: 11","V037",3,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V037",3,"Xiloá","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Depressariidae","Carcina","Carcina quercana"
"0c1f08b5ae61055cc5d89a5b0f11fc70437691bc","gi|1182001573|gb|KY451400.1|","100",31,0,0,24,54,344,314,"0,000784","58,4","Nassarius venustus voucher MNHN:IM:2007-31865 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","AL6",4,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21AL6",4,"Asososca León","Eukaryota","Metazoa","Mollusca","Gastropoda","Neogastropoda","Nassariidae","Nassarius","Nassarius venustus"
"0c6c511a00063de990067ce33927930c3ef99652","gi|2530477131|gb|CP128801.1|","100",210,0,0,1,210,3053107,3052898,"2,6E-103","388","Rossellomorea marisflavi strain SRCM125375 chromosome, complete genome","V020",11,"Nicaragua","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V020",11,"Nicaragua","Bacteria","","Bacillota","Bacilli","Bacillales","Bacillaceae","Rossellomorea","Rossellomorea marisflavi"
"0c785045a1b64276bb70263b90fcc0f14f142cc4","gi|402170644|gb|JX433094.1|","96,97",33,1,0,248,280,610,642,"0,005","56,5","Nesophrosyne monticola cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","Xi",118,"Xiloá","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"soil","21Ma2s",55,"Masaya","Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Cicadellidae","Nesophrosyne","Nesophrosyne monticola"
"0ca1b9d03e129bac66b039ca1108ce82351f35d0","gi|1231743971|emb|LT906468.1|","99,585",241,1,0,1,241,547133,547373,"8,33E-119","440","Sphingobacterium mizutaii strain NCTC12149 genome assembly, chromosome: 1","V016",138,"Asososca León","Eukaryota_2759",NA,NA,NA,NA,NA,NA,"wat??m","23V016",138,"Asososca León","Bacteria","","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium mizutaii"
